pillar_x,upperH,lowerY,bird_x,bird_y,action
435,124,262,200,176,glide
432,124,262,200,179,glide
429,124,262,200,182,glide
426,124,262,200,185,glide
423,124,262,200,188,glide
420,124,262,200,191,glide
417,124,262,200,194,glide
414,124,262,200,197,glide
411,124,262,200,200,glide
408,124,262,200,203,glide
405,124,262,200,206,glide
402,124,262,200,209,glide
399,124,262,200,212,glide
396,124,262,200,215,glide
393,124,262,200,218,glide
390,124,262,200,221,glide
387,124,262,200,224,glide
384,124,262,200,227,glide
381,124,262,200,230,glide
378,124,262,200,233,glide
375,124,262,200,236,flap
372,124,262,200,233,flap
369,124,262,200,230,flap
366,124,262,200,227,flap
363,124,262,200,224,flap
360,124,262,200,221,flap
357,124,262,200,218,flap
354,124,262,200,215,flap
351,124,262,200,212,flap
348,124,262,200,209,flap
345,124,262,200,206,flap
342,124,262,200,203,flap
339,124,262,200,200,glide
336,124,262,200,203,glide
333,124,262,200,206,glide
330,124,262,200,209,glide
327,124,262,200,212,glide
324,124,262,200,215,glide
321,124,262,200,218,glide
318,124,262,200,221,glide
315,124,262,200,224,flap
312,124,262,200,221,flap
309,124,262,200,218,flap
306,124,262,200,215,flap
303,124,262,200,212,flap
300,124,262,200,209,flap
297,124,262,200,206,flap
294,124,262,200,203,flap
291,124,262,200,200,flap
288,124,262,200,197,flap
285,124,262,200,194,flap
282,124,262,200,191,flap
279,124,262,200,188,glide
276,124,262,200,191,glide
273,124,262,200,194,glide
270,124,262,200,197,glide
267,124,262,200,200,glide
264,124,262,200,203,glide
261,124,262,200,206,flap
258,124,262,200,203,flap
255,124,262,200,200,flap
252,124,262,200,197,flap
249,124,262,200,194,flap
246,124,262,200,191,flap
243,124,262,200,188,flap
240,124,262,200,185,flap
237,124,262,200,182,flap
234,124,262,200,179,flap
231,124,262,200,176,flap
228,124,262,200,173,flap
225,124,262,200,170,glide
222,124,262,200,173,glide
219,124,262,200,176,glide
216,124,262,200,179,glide
213,124,262,200,182,glide
210,124,262,200,185,flap
207,124,262,200,182,flap
204,124,262,200,179,flap
201,124,262,200,176,flap
798,644,784,200,173,flap
795,644,784,200,170,flap
792,644,784,200,167,flap
789,644,784,200,164,flap
786,644,784,200,161,flap
783,644,784,200,158,flap
780,644,784,200,155,flap
777,644,784,200,152,flap
774,644,784,200,149,flap
771,644,784,200,146,glide
768,644,784,200,149,glide
765,644,784,200,152,glide
762,644,784,200,155,glide
759,644,784,200,158,glide
756,644,784,200,161,glide
753,644,784,200,164,glide
750,644,784,200,167,glide
747,644,784,200,170,glide
744,644,784,200,173,glide
741,644,784,200,176,glide
738,644,784,200,179,glide
735,644,784,200,182,glide
732,644,784,200,185,glide
729,644,784,200,188,glide
726,644,784,200,191,glide
723,644,784,200,194,glide
720,644,784,200,197,glide
717,644,784,200,200,glide
714,644,784,200,203,glide
711,644,784,200,206,glide
708,644,784,200,209,glide
705,644,784,200,212,glide
702,644,784,200,215,glide
699,644,784,200,218,glide
696,644,784,200,221,glide
693,644,784,200,224,glide
690,644,784,200,227,glide
687,644,784,200,230,glide
684,644,784,200,233,glide
681,644,784,200,236,glide
678,644,784,200,239,glide
675,644,784,200,242,glide
672,644,784,200,245,glide
669,644,784,200,248,glide
666,644,784,200,251,glide
663,644,784,200,254,glide
660,644,784,200,257,glide
657,644,784,200,260,glide
654,644,784,200,263,glide
651,644,784,200,266,glide
648,644,784,200,269,glide
645,644,784,200,272,glide
642,644,784,200,275,glide
639,644,784,200,278,glide
636,644,784,200,281,glide
633,644,784,200,284,glide
630,644,784,200,287,glide
627,644,784,200,290,glide
624,644,784,200,293,glide
621,644,784,200,296,glide
618,644,784,200,299,glide
615,644,784,200,302,glide
612,644,784,200,305,glide
609,644,784,200,308,glide
606,644,784,200,311,glide
603,644,784,200,314,glide
600,644,784,200,317,glide
597,644,784,200,320,glide
594,644,784,200,323,glide
591,644,784,200,326,glide
588,644,784,200,329,glide
585,644,784,200,332,glide
582,644,784,200,335,glide
579,644,784,200,338,glide
576,644,784,200,341,glide
573,644,784,200,344,glide
570,644,784,200,347,glide
567,644,784,200,350,glide
564,644,784,200,353,glide
561,644,784,200,356,glide
558,644,784,200,359,glide
555,644,784,200,362,glide
552,644,784,200,365,glide
549,644,784,200,368,glide
546,644,784,200,371,glide
543,644,784,200,374,glide
540,644,784,200,377,glide
537,644,784,200,380,glide
534,644,784,200,383,glide
531,644,784,200,386,glide
528,644,784,200,389,glide
525,644,784,200,392,glide
522,644,784,200,395,glide
519,644,784,200,398,glide
516,644,784,200,401,glide
513,644,784,200,404,glide
510,644,784,200,407,glide
507,644,784,200,410,glide
504,644,784,200,413,glide
501,644,784,200,416,glide
498,644,784,200,419,glide
495,644,784,200,422,glide
492,644,784,200,425,glide
489,644,784,200,428,glide
486,644,784,200,431,glide
483,644,784,200,434,glide
480,644,784,200,437,glide
477,644,784,200,440,glide
474,644,784,200,443,glide
471,644,784,200,446,glide
468,644,784,200,449,glide
465,644,784,200,452,glide
462,644,784,200,455,glide
459,644,784,200,458,glide
456,644,784,200,461,glide
453,644,784,200,464,glide
450,644,784,200,467,glide
447,644,784,200,470,glide
444,644,784,200,473,glide
441,644,784,200,476,glide
438,644,784,200,479,glide
435,644,784,200,482,glide
432,644,784,200,485,glide
429,644,784,200,488,glide
426,644,784,200,491,glide
423,644,784,200,494,glide
420,644,784,200,497,glide
417,644,784,200,500,glide
414,644,784,200,503,glide
411,644,784,200,506,glide
408,644,784,200,509,glide
405,644,784,200,512,glide
402,644,784,200,515,glide
399,644,784,200,518,glide
396,644,784,200,521,glide
393,644,784,200,524,glide
390,644,784,200,527,glide
387,644,784,200,530,glide
384,644,784,200,533,glide
381,644,784,200,536,glide
378,644,784,200,539,glide
375,644,784,200,542,glide
372,644,784,200,545,glide
369,644,784,200,548,glide
366,644,784,200,551,glide
363,644,784,200,554,glide
360,644,784,200,557,glide
357,644,784,200,560,glide
354,644,784,200,563,glide
351,644,784,200,566,glide
348,644,784,200,569,glide
345,644,784,200,572,glide
342,644,784,200,575,glide
339,644,784,200,578,glide
336,644,784,200,581,glide
333,644,784,200,584,glide
330,644,784,200,587,glide
327,644,784,200,590,glide
324,644,784,200,593,glide
321,644,784,200,596,glide
318,644,784,200,599,glide
315,644,784,200,602,glide
312,644,784,200,605,glide
309,644,784,200,608,glide
306,644,784,200,611,glide
303,644,784,200,614,glide
300,644,784,200,617,glide
297,644,784,200,620,glide
294,644,784,200,623,glide
291,644,784,200,626,glide
288,644,784,200,629,glide
285,644,784,200,632,glide
282,644,784,200,635,glide
279,644,784,200,638,glide
276,644,784,200,641,glide
273,644,784,200,644,glide
270,644,784,200,647,glide
267,644,784,200,650,glide
264,644,784,200,653,flap
261,644,784,200,650,flap
258,644,784,200,647,flap
255,644,784,200,644,flap
252,644,784,200,641,flap
249,644,784,200,638,flap
246,644,784,200,635,glide
243,644,784,200,638,glide
240,644,784,200,641,glide
237,644,784,200,644,glide
234,644,784,200,647,glide
231,644,784,200,650,glide
228,644,784,200,653,glide
225,644,784,200,656,glide
222,644,784,200,659,glide
219,644,784,200,662,glide
216,644,784,200,665,glide
213,644,784,200,668,glide
210,644,784,200,671,glide
207,644,784,200,674,glide
204,644,784,200,677,glide
201,644,784,200,680,glide
798,443,777,200,683,glide
795,443,777,200,686,glide
792,443,777,200,689,glide
789,443,777,200,692,glide
786,443,777,200,695,glide
783,443,777,200,698,flap
780,443,777,200,695,flap
777,443,777,200,692,flap
774,443,777,200,689,flap
771,443,777,200,686,flap
768,443,777,200,683,flap
765,443,777,200,680,flap
762,443,777,200,677,flap
759,443,777,200,674,glide
756,443,777,200,677,glide
753,443,777,200,680,glide
750,443,777,200,683,glide
747,443,777,200,686,glide
744,443,777,200,689,glide
741,443,777,200,692,glide
738,443,777,200,695,glide
735,443,777,200,698,glide
732,443,777,200,701,glide
729,443,777,200,704,glide
726,443,777,200,707,glide
723,443,777,200,710,glide
720,443,777,200,713,glide
717,443,777,200,716,glide
714,443,777,200,719,glide
711,443,777,200,722,glide
708,443,777,200,725,flap
705,443,777,200,722,flap
702,443,777,200,719,flap
699,443,777,200,716,flap
696,443,777,200,713,flap
693,443,777,200,710,flap
690,443,777,200,707,flap
687,443,777,200,704,flap
684,443,777,200,701,flap
681,443,777,200,698,flap
678,443,777,200,695,glide
675,443,777,200,698,glide
672,443,777,200,701,glide
669,443,777,200,704,glide
666,443,777,200,707,glide
663,443,777,200,710,glide
660,443,777,200,713,glide
657,443,777,200,716,glide
654,443,777,200,719,flap
651,443,777,200,716,flap
648,443,777,200,713,flap
645,443,777,200,710,flap
642,443,777,200,707,flap
639,443,777,200,704,flap
636,443,777,200,701,flap
633,443,777,200,698,flap
630,443,777,200,695,flap
627,443,777,200,692,flap
624,443,777,200,689,glide
621,443,777,200,692,glide
618,443,777,200,695,glide
615,443,777,200,698,glide
612,443,777,200,701,glide
609,443,777,200,704,glide
606,443,777,200,707,glide
603,443,777,200,710,flap
600,443,777,200,707,flap
597,443,777,200,704,flap
594,443,777,200,701,flap
591,443,777,200,698,flap
588,443,777,200,695,flap
585,443,777,200,692,flap
582,443,777,200,689,flap
579,443,777,200,686,flap
576,443,777,200,683,flap
573,443,777,200,680,glide
570,443,777,200,683,glide
567,443,777,200,686,glide
564,443,777,200,689,glide
561,443,777,200,692,glide
558,443,777,200,695,glide
555,443,777,200,698,glide
552,443,777,200,701,flap
549,443,777,200,698,flap
546,443,777,200,695,flap
543,443,777,200,692,flap
540,443,777,200,689,flap
537,443,777,200,686,flap
534,443,777,200,683,flap
531,443,777,200,680,flap
528,443,777,200,677,flap
525,443,777,200,674,flap
522,443,777,200,671,glide
519,443,777,200,674,glide
516,443,777,200,677,glide
513,443,777,200,680,glide
510,443,777,200,683,glide
507,443,777,200,686,glide
504,443,777,200,689,flap
501,443,777,200,686,flap
498,443,777,200,683,flap
495,443,777,200,680,flap
492,443,777,200,677,flap
489,443,777,200,674,flap
486,443,777,200,671,flap
483,443,777,200,668,flap
480,443,777,200,665,flap
477,443,777,200,662,flap
474,443,777,200,659,flap
471,443,777,200,656,flap
468,443,777,200,653,flap
465,443,777,200,650,flap
462,443,777,200,647,flap
459,443,777,200,644,flap
456,443,777,200,641,flap
453,443,777,200,638,flap
450,443,777,200,635,flap
447,443,777,200,632,flap
444,443,777,200,629,flap
441,443,777,200,626,flap
438,443,777,200,623,flap
435,443,777,200,620,flap
432,443,777,200,617,flap
429,443,777,200,614,flap
426,443,777,200,611,flap
423,443,777,200,608,flap
420,443,777,200,605,flap
417,443,777,200,602,flap
414,443,777,200,599,flap
411,443,777,200,596,flap
408,443,777,200,593,flap
405,443,777,200,590,flap
402,443,777,200,587,flap
399,443,777,200,584,flap
396,443,777,200,581,flap
393,443,777,200,578,flap
390,443,777,200,575,flap
387,443,777,200,572,flap
384,443,777,200,569,flap
381,443,777,200,566,flap
378,443,777,200,563,flap
375,443,777,200,560,flap
372,443,777,200,557,flap
369,443,777,200,554,flap
366,443,777,200,551,flap
363,443,777,200,548,glide
360,443,777,200,551,glide
357,443,777,200,554,glide
354,443,777,200,557,glide
351,443,777,200,560,glide
348,443,777,200,563,glide
345,443,777,200,566,glide
342,443,777,200,569,glide
339,443,777,200,572,glide
336,443,777,200,575,glide
333,443,777,200,578,glide
330,443,777,200,581,glide
327,443,777,200,584,glide
324,443,777,200,587,glide
321,443,777,200,590,glide
318,443,777,200,593,glide
315,443,777,200,596,glide
312,443,777,200,599,glide
309,443,777,200,602,glide
306,443,777,200,605,flap
303,443,777,200,602,flap
300,443,777,200,599,flap
297,443,777,200,596,flap
294,443,777,200,593,flap
291,443,777,200,590,flap
288,443,777,200,587,flap
285,443,777,200,584,flap
282,443,777,200,581,flap
279,443,777,200,578,flap
276,443,777,200,575,flap
273,443,777,200,572,flap
270,443,777,200,569,flap
267,443,777,200,566,flap
264,443,777,200,563,flap
261,443,777,200,560,flap
258,443,777,200,557,flap
255,443,777,200,554,flap
252,443,777,200,551,flap
249,443,777,200,548,flap
246,443,777,200,545,flap
243,443,777,200,542,flap
240,443,777,200,539,flap
237,443,777,200,536,flap
234,443,777,200,533,flap
231,443,777,200,530,flap
228,443,777,200,527,flap
225,443,777,200,524,flap
222,443,777,200,521,flap
219,443,777,200,518,flap
216,443,777,200,515,flap
213,443,777,200,512,flap
210,443,777,200,509,flap
207,443,777,200,506,flap
204,443,777,200,503,flap
201,443,777,200,500,glide
798,376,619,200,503,glide
795,376,619,200,506,glide
792,376,619,200,509,glide
789,376,619,200,512,glide
786,376,619,200,515,glide
783,376,619,200,518,glide
780,376,619,200,521,glide
777,376,619,200,524,glide
774,376,619,200,527,glide
771,376,619,200,530,glide
768,376,619,200,533,glide
765,376,619,200,536,glide
762,376,619,200,539,glide
759,376,619,200,542,glide
756,376,619,200,545,glide
753,376,619,200,548,glide
750,376,619,200,551,glide
747,376,619,200,554,glide
744,376,619,200,557,glide
741,376,619,200,560,glide
738,376,619,200,563,glide
735,376,619,200,566,glide
732,376,619,200,569,glide
729,376,619,200,572,glide
726,376,619,200,575,flap
723,376,619,200,572,flap
720,376,619,200,569,flap
717,376,619,200,566,flap
714,376,619,200,563,flap
711,376,619,200,560,flap
708,376,619,200,557,flap
705,376,619,200,554,flap
702,376,619,200,551,flap
699,376,619,200,548,flap
696,376,619,200,545,flap
693,376,619,200,542,flap
690,376,619,200,539,flap
687,376,619,200,536,flap
684,376,619,200,533,flap
681,376,619,200,530,flap
678,376,619,200,527,flap
675,376,619,200,524,flap
672,376,619,200,521,flap
669,376,619,200,518,flap
666,376,619,200,515,glide
663,376,619,200,518,glide
660,376,619,200,521,glide
657,376,619,200,524,glide
654,376,619,200,527,glide
651,376,619,200,530,glide
648,376,619,200,533,glide
645,376,619,200,536,glide
642,376,619,200,539,glide
639,376,619,200,542,glide
636,376,619,200,545,glide
633,376,619,200,548,glide
630,376,619,200,551,glide
627,376,619,200,554,glide
624,376,619,200,557,glide
621,376,619,200,560,glide
618,376,619,200,563,glide
615,376,619,200,566,glide
612,376,619,200,569,glide
609,376,619,200,572,glide
606,376,619,200,575,glide
603,376,619,200,578,glide
600,376,619,200,581,glide
597,376,619,200,584,glide
594,376,619,200,587,glide
591,376,619,200,590,glide
588,376,619,200,593,glide
585,376,619,200,596,glide
582,376,619,200,599,glide
579,376,619,200,602,glide
576,376,619,200,605,glide
573,376,619,200,608,glide
570,376,619,200,611,glide
567,376,619,200,614,glide
564,376,619,200,617,glide
561,376,619,200,620,glide
558,376,619,200,623,glide
555,376,619,200,626,glide
552,376,619,200,629,glide
549,376,619,200,632,flap
546,376,619,200,629,flap
543,376,619,200,626,flap
540,376,619,200,623,flap
537,376,619,200,620,flap
534,376,619,200,617,flap
531,376,619,200,614,flap
528,376,619,200,611,flap
525,376,619,200,608,flap
522,376,619,200,605,flap
519,376,619,200,602,flap
516,376,619,200,599,flap
513,376,619,200,596,flap
510,376,619,200,593,flap
507,376,619,200,590,flap
504,376,619,200,587,flap
501,376,619,200,584,flap
498,376,619,200,581,flap
495,376,619,200,578,flap
492,376,619,200,575,glide
489,376,619,200,578,glide
486,376,619,200,581,glide
483,376,619,200,584,glide
480,376,619,200,587,glide
477,376,619,200,590,glide
474,376,619,200,593,glide
471,376,619,200,596,glide
468,376,619,200,599,glide
465,376,619,200,602,glide
462,376,619,200,605,glide
459,376,619,200,608,flap
456,376,619,200,605,flap
453,376,619,200,602,flap
450,376,619,200,599,flap
447,376,619,200,596,flap
444,376,619,200,593,flap
441,376,619,200,590,flap
438,376,619,200,587,flap
435,376,619,200,584,flap
432,376,619,200,581,flap
429,376,619,200,578,flap
426,376,619,200,575,flap
423,376,619,200,572,flap
420,376,619,200,569,flap
417,376,619,200,566,glide
414,376,619,200,569,glide
411,376,619,200,572,glide
408,376,619,200,575,glide
405,376,619,200,578,glide
402,376,619,200,581,glide
399,376,619,200,584,glide
396,376,619,200,587,glide
393,376,619,200,590,flap
390,376,619,200,587,flap
387,376,619,200,584,flap
384,376,619,200,581,flap
381,376,619,200,578,flap
378,376,619,200,575,flap
375,376,619,200,572,flap
372,376,619,200,569,flap
369,376,619,200,566,flap
366,376,619,200,563,flap
363,376,619,200,560,flap
360,376,619,200,557,flap
357,376,619,200,554,flap
354,376,619,200,551,flap
351,376,619,200,548,glide
348,376,619,200,551,glide
345,376,619,200,554,glide
342,376,619,200,557,glide
339,376,619,200,560,glide
336,376,619,200,563,flap
333,376,619,200,560,flap
330,376,619,200,557,flap
327,376,619,200,554,flap
324,376,619,200,551,flap
321,376,619,200,548,flap
318,376,619,200,545,flap
315,376,619,200,542,flap
312,376,619,200,539,flap
309,376,619,200,536,flap
306,376,619,200,533,flap
303,376,619,200,530,flap
300,376,619,200,527,flap
297,376,619,200,524,flap
294,376,619,200,521,flap
291,376,619,200,518,flap
288,376,619,200,515,flap
285,376,619,200,512,flap
282,376,619,200,509,flap
279,376,619,200,506,flap
276,376,619,200,503,flap
273,376,619,200,500,flap
270,376,619,200,497,flap
267,376,619,200,494,flap
264,376,619,200,491,flap
261,376,619,200,488,flap
258,376,619,200,485,flap
255,376,619,200,482,flap
252,376,619,200,479,flap
249,376,619,200,476,flap
246,376,619,200,473,flap
243,376,619,200,470,glide
240,376,619,200,473,glide
237,376,619,200,476,glide
234,376,619,200,479,glide
231,376,619,200,482,glide
228,376,619,200,485,glide
225,376,619,200,488,glide
222,376,619,200,491,glide
219,376,619,200,494,glide
216,376,619,200,497,glide
213,376,619,200,500,glide
210,376,619,200,503,glide
207,376,619,200,506,glide
204,376,619,200,509,glide
201,376,619,200,512,glide
798,413,782,200,515,glide
795,413,782,200,518,glide
792,413,782,200,521,glide
789,413,782,200,524,glide
786,413,782,200,527,glide
783,413,782,200,530,glide
780,413,782,200,533,glide
777,413,782,200,536,glide
774,413,782,200,539,glide
771,413,782,200,542,glide
768,413,782,200,545,flap
765,413,782,200,542,flap
762,413,782,200,539,flap
759,413,782,200,536,flap
756,413,782,200,533,flap
753,413,782,200,530,flap
750,413,782,200,527,flap
747,413,782,200,524,flap
744,413,782,200,521,flap
741,413,782,200,518,flap
